tipo_de_compra;codigo;descricao;fornecedor;qtd_pedido;embalagem_padrao;qtd_corrigida;data_colocacao;semana_compra;rota_cod;centro;rota; preco_unitario ; valor_total ;dia_colocacao;comprador;de_chao;de_simulado;de_fechamento_sim_viveo;politica;forecast;estoque_chao;estoque_total;delta_forecast;estoque_projetado_c_pedido;de_com_pedido_filial
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;75;50;100;21/05/2024;S3;-;Mafra - RPO;1001; R$ 959,00 ; R$ 71.951,25 ;Livre;Bruna;27;68;60;60;170;151;387;121;341;60
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;86;50;100;21/05/2024;S3;-;Mafra - LDA;1002; R$ 959,00 ; R$ 82.495,50 ;Livre;Bruna;0;57;60;60;107;0;204;76;214;60
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;8;50;0;21/05/2024;S3;11;Mafra - CTL;1002->1003; R$ 959,00 ; R$ 7.674,00 ;Livre;Bruna;18;18;60;60;5;3;3;3;8;54
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;6;50;0;21/05/2024;S3;6;Mafra - DF;1002->1009; R$ 959,00 ; R$ 5.755,50 ;Livre;Bruna;50;50;60;60;6;10;10;3;13;61
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;121;50;100;21/05/2024;S3;-;Mafra - REC;1010; R$ 959,00 ; R$ 116.081,35 ;Livre;Bruna;26;42;60;60;92;80;129;66;184;60
COMPRA SEMANAL;138697;ABRAXANE 100MG CX C/1 F/A;UNITED;37;50;50;21/05/2024;S3;-;Mafra - RJ;1023; R$ 959,00 ; R$ 35.495,95 ;Livre;Bruna;12;31;60;60;22;9;23;15;45;61
COMPRA SEMANAL;138704;PALOCYT (PALONOSETRONA) 0,05MG/ML F/A 5ML;ACCORD;832;1;832;21/05/2024;S3;-;Mafra - RPO;1001; R$ 230,00 ; R$ 191.360,00 ;Livre;Andrew;21;26;60;60;614;439;540;395;977;48
COMPRA SEMANAL;138704;PALOCYT (PALONOSETRONA) 0,05MG/ML F/A 5ML;ACCORD;26;1;26;21/05/2024;S3;-;Mafra - LDA;1002; R$ 230,00 ; R$ 5.980,00 ;Livre;Andrew;2;19;60;60;17;1;11;10;27;47
COMPRA SEMANAL;138704;PALOCYT (PALONOSETRONA) 0,05MG/ML F/A 5ML;ACCORD;37;1;37;21/05/2024;S3;-;Mafra - DF;1009; R$ 230,00 ; R$ 8.510,00 ;Livre;Andrew;65;67;60;60;129;281;290;80;247;58
COMPRA SEMANAL;138704;PALOCYT (PALONOSETRONA) 0,05MG/ML F/A 5ML;ACCORD;139;1;139;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 230,00 ; R$ 31.970,00 ;Livre;Andrew;30;30;60;60;112;113;113;69;183;49
COMPRA SEMANAL;138752;ALTRYXEN (DECITABINA) 50MG F/A PO LIOF IV (G);EUROFARMA ONCO;2;1;2;21/05/2024;S3;-;Mafra - DF;1009; R$ 1.500,00 ; R$ 3.000,00 ;Livre;Andrew;15;15;60;30;2;1;1;2;1;15
COMPRA SEMANAL;138756;FENTANIL (A1) 50MCG/ML SOL INJ CX C/5 AMP 10 ML;ABL;31;1;31;21/05/2024;S3;-;Mafra - LDA;1002; R$ 13,00 ; R$ 402,07 ;Livre;Alessandro;0;0;60;45;12;0;0;12;19;47
COMPRA SEMANAL;138756;FENTANIL (A1) 50MCG/ML SOL INJ CX C/5 AMP 10 ML;ABL;6;1;6;21/05/2024;S3;-;Mafra - DF;1009; R$ 13,00 ; R$ 77,82 ;Livre;Alessandro;0;0;60;45;2;0;0;2;4;58
COMPRA SEMANAL;138769;ATROPINA 1% FR 5ML SOL OFTALMICA;ALLERGAN;202;1;202;21/05/2024;S3;-;Mafra - RPO;1001; R$ 8,00 ; R$ 1.692,76 ;Livre;Karolina;0;30;60;45;134;0;133;134;201;45
COMPRA SEMANAL;138769;ATROPINA 1% FR 5ML SOL OFTALMICA;ALLERGAN;3;1;3;21/05/2024;S3;-;Mafra - LDA;1002; R$ 8,00 ; R$ 25,17 ;Livre;Karolina;0;72;60;45;25;0;60;25;38;46
COMPRA SEMANAL;138769;ATROPINA 1% FR 5ML SOL OFTALMICA;ALLERGAN;12;1;12;21/05/2024;S3;-;Mafra - DF;1009; R$ 8,00 ; R$ 97,08 ;Livre;Karolina;0;5;60;45;6;0;1;6;7;37
COMPRA SEMANAL;138769;ATROPINA 1% FR 5ML SOL OFTALMICA;ALLERGAN;220;1;220;21/05/2024;S3;-;Mafra - REC;1010; R$ 8,00 ; R$ 1.782,00 ;Livre;Karolina;0;5;60;45;105;0;17;105;132;38
COMPRA SEMANAL;138773;PILOCARPINA 2% FR 10ML COLIRIO;ALLERGAN;3;1;3;21/05/2024;S3;-;Mafra - REC;1010; R$ 25,00 ; R$ 73,74 ;Livre;Karolina;0;0;60;45;2;0;0;2;2;23
COMPRA SEMANAL;138881;SYLVANT 100 MG CX C/1 FRA (G);COLLECT;1;1;1;21/05/2024;S3;-;Mafra - DF;1009; R$ 3.483,00 ; R$ 3.482,50 ;Livre;Bruna;5;25;60;30;6;1;5;1;5;26
COMPRA SEMANAL;138883;DOCETAXEL (GEN) 20MG/ML F/A 4ML (G);ACCORD;733;180;720;21/05/2024;S3;-;Mafra - RPO;1001; R$ 53,00 ; R$ 38.665,75 ;Livre;Andrew;12;12;60;60;327;127;127;210;650;60
COMPRA SEMANAL;138883;DOCETAXEL (GEN) 20MG/ML F/A 4ML (G);ACCORD;180;180;180;21/05/2024;S3;-;Mafra - DF;1009; R$ 53,00 ; R$ 9.495,00 ;Livre;Andrew;36;36;60;60;58;70;70;37;213;110
COMPRA SEMANAL;138902;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 100ML;HALEXISTAR;530;10;530;21/05/2024;S3;-;Mafra - LDA;1002; R$ 21,00 ; R$ 11.130,00 ;Livre;Alessandro;4;4;60;60;472;60;60;196;394;25
COMPRA SEMANAL;138902;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 100ML;HALEXISTAR;134;10;130;21/05/2024;S3;-;Mafra - CTL;1003; R$ 21,00 ; R$ 2.814,00 ;Livre;Alessandro;0;0;60;60;120;0;0;50;84;21
COMPRA SEMANAL;138902;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 100ML;HALEXISTAR;147;10;150;21/05/2024;S3;-;Mafra - DF;1009; R$ 21,00 ; R$ 3.087,00 ;Livre;Alessandro;14;14;60;60;151;70;70;63;154;31
COMPRA SEMANAL;138902;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 100ML;HALEXISTAR;98;10;100;21/05/2024;S3;-;Mafra - REC;1010; R$ 21,00 ; R$ 2.058,00 ;Livre;Alessandro;0;0;60;60;88;0;0;36;62;21
COMPRA SEMANAL;138902;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 100ML;HALEXISTAR;83;10;80;21/05/2024;S3;-;Mafra - RJ;1023; R$ 21,00 ; R$ 1.743,00 ;Livre;Alessandro;0;0;60;60;74;0;0;31;52;21
COMPRA SEMANAL;138906;OLUMIANT 2MG CX C/30 CPR;ELI LILLY;5;1;5;21/05/2024;S3;-;Mafra - LDA;1002; R$ 2.915,00 ; R$ 14.573,90 ;Livre;Byanca;0;0;60;20;6;0;0;3;2;11
COMPRA SEMANAL;138906;OLUMIANT 2MG CX C/30 CPR;ELI LILLY;4;1;4;21/05/2024;S3;-;Mafra - DF;1009; R$ 2.904,00 ; R$ 11.615,56 ;Livre;Byanca;0;36;60;20;10;0;12;10;6;18
COMPRA SEMANAL;138924;DAFLON 500 450MG+50MG CX C/30 CPR;SERVIER;13;1;13;21/05/2024;S3;-;Mafra - RPO;1001; R$ 80,00 ; R$ 1.036,49 ;Livre;Karolina;9;9;60;45;10;3;3;1;15;46
COMPRA SEMANAL;138924;DAFLON 500 450MG+50MG CX C/30 CPR;SERVIER;4;1;4;21/05/2024;S3;-;Mafra - LDA;1002; R$ 80,00 ; R$ 319,52 ;Livre;Karolina;10;10;60;45;3;1;1;0;5;48
COMPRA SEMANAL;138924;DAFLON 500 450MG+50MG CX C/30 CPR;SERVIER;3;1;3;21/05/2024;S3;-;Mafra - DF;1009; R$ 80,00 ; R$ 238,77 ;Livre;Karolina;0;30;60;45;5;0;5;0;8;46
COMPRA SEMANAL;138924;DAFLON 500 450MG+50MG CX C/30 CPR;SERVIER;5;1;5;21/05/2024;S3;-;Mafra - REC;1010; R$ 80,00 ; R$ 398,65 ;Livre;Karolina;35;35;60;45;11;13;13;1;17;47
COMPRA SEMANAL;138924;DAFLON 500 450MG+50MG CX C/30 CPR;SERVIER;59;1;59;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 80,00 ; R$ 4.695,81 ;Livre;Karolina;17;17;60;45;58;33;33;4;88;45
COMPRA SEMANAL;138931;DIAMICRON MR 30MG CX C/30 CPR;SERVIER;1;1;1;21/05/2024;S3;-;Mafra - RPO;1001; R$ 30,00 ; R$ 30,24 ;Livre;Karolina;38;38;60;45;16;20;20;11;10;18
COMPRA SEMANAL;138931;DIAMICRON MR 30MG CX C/30 CPR;SERVIER;1;1;1;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 30,00 ; R$ 30,25 ;Livre;Karolina;0;0;60;45;4;0;0;2;-1;-14
COMPRA SEMANAL;138965;BENALQ (BENDAMUSTINA) 100MG F/A;TEVA;1;1;1;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 1.039,00 ; R$ 1.039,00 ;;Andrew;0;38;60;40;32;0;40;8;33;31
COMPRA SEMANAL;138965;BENALQ (BENDAMUSTINA) 100MG F/A;TEVA;1;1;1;21/05/2024;S3;28;Mafra - CTL;1009->1003; R$ 1.039,00 ; R$ 1.039,00 ;Livre;Andrew;0;0;60;40;6;0;0;3;-2;-10
COMPRA SEMANAL;138987;LEUSTATIN 1MG/ML F/A 8ML (G);MAWDSLEYS;4;1;4;21/05/2024;S3;-;Mafra - LDA;1002; R$ 1.447,00 ; R$ 5.787,40 ;Livre;Andrew;0;0;60;30;3;0;0;3;2;15
COMPRA SEMANAL;139169;ABIRATERONA ACETATO (GEN) 250MG CX C/120 CPR;TEVA;3;1;3;21/05/2024;S3;-;Mafra - LDA;1002; R$ 945,00 ; R$ 2.835,00 ;Livre;Andrew;0;47;60;40;7;0;11;6;8;32
COMPRA SEMANAL;139169;ABIRATERONA ACETATO (GEN) 250MG CX C/120 CPR;TEVA;1;1;1;21/05/2024;S3;-;Mafra - CTL;1003; R$ 945,00 ; R$ 945,00 ;;Andrew;0;30;60;40;1;0;1;0;2;45
COMPRA SEMANAL;139169;ABIRATERONA ACETATO (GEN) 250MG CX C/120 CPR;TEVA;8;1;8;21/05/2024;S3;-;Mafra - RJ;1023; R$ 945,00 ; R$ 7.560,00 ;;Andrew;5;5;60;40;6;1;1;6;3;14
COMPRA SEMANAL;139232;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 50ML;HALEXISTAR;345;10;350;21/05/2024;S3;-;Mafra - LDA;1002; R$ 10,00 ; R$ 3.450,00 ;Livre;Alessandro;0;0;60;60;306;0;0;131;214;21
COMPRA SEMANAL;139232;HALEXMINOPHEN 10MG/ML BOLSA SIST FECHADO 50ML;HALEXISTAR;99;10;100;21/05/2024;S3;-;Mafra - CTL;1003; R$ 10,00 ; R$ 990,00 ;Livre;Alessandro;0;0;60;60;88;0;0;38;61;21
COMPRA SEMANAL;139321;MICEND (VORICONAZOL) 200MG F/A PO LIOF;BERGAMO;203;80;240;21/05/2024;S3;-;Mafra - RPO;1001; R$ 141,00 ; R$ 28.592,55 ;Livre;Alessandro;0;0;60;60;171;0;0;107;96;17
COMPRA SEMANAL;139321;MICEND (VORICONAZOL) 200MG F/A PO LIOF;BERGAMO;12;80;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 141,00 ; R$ 1.690,20 ;Livre;Alessandro;0;0;60;60;11;0;0;7;5;15
COMPRA SEMANAL;139461;BUSSULFANO (GEN) 6MG/ML F/A 10ML (G);ACCORD;271;180;360;21/05/2024;S3;-;Mafra - RPO;1001; R$ 875,00 ; R$ 237.125,00 ;Livre;Andrew;7;7;60;60;127;30;30;46;255;60
COMPRA SEMANAL;139461;BUSSULFANO (GEN) 6MG/ML F/A 10ML (G);ACCORD;112;180;180;21/05/2024;S3;-;Mafra - LDA;1002; R$ 875,00 ; R$ 98.000,00 ;Livre;Andrew;1;1;60;60;54;1;1;6;107;59
COMPRA SEMANAL;139461;BUSSULFANO (GEN) 6MG/ML F/A 10ML (G);ACCORD;180;180;180;21/05/2024;S3;-;Mafra - DF;1009; R$ 875,00 ; R$ 157.500,00 ;;Andrew;0;0;60;60;6;0;0;2;178;854
COMPRA SEMANAL;139469;AUSTEDO (C1) 6MG CX C/60 CPR LIB PROL;TEVA;1;1;1;21/05/2024;S3;-;Mafra - RPO;1001; R$ 13.698,00 ; R$ 13.697,75 ;Livre;Andrew;0;50;60;40;3;0;5;2;4;38
COMPRA SEMANAL;139469;AUSTEDO (C1) 6MG CX C/60 CPR LIB PROL;TEVA;4;1;4;21/05/2024;S3;-;Mafra - LDA;1002; R$ 13.698,00 ; R$ 54.791,00 ;Livre;Andrew;15;15;60;40;4;2;2;3;3;22
COMPRA SEMANAL;139470;AUSTEDO (C1) 9MG CX C/60 CPR LIB PROL;TEVA;2;1;2;21/05/2024;S3;-;Mafra - RPO;1001; R$ 20.547,00 ; R$ 41.093,26 ;Livre;Andrew;0;0;60;40;1;0;0;1;1;36
COMPRA SEMANAL;139470;AUSTEDO (C1) 9MG CX C/60 CPR LIB PROL;TEVA;3;1;3;21/05/2024;S3;-;Mafra - LDA;1002; R$ 20.547,00 ; R$ 61.639,89 ;Livre;Andrew;0;0;60;40;2;0;0;2;1;8
COMPRA SEMANAL;139573;INSIT (PREGABALINA) (C1) 50MG  C/30 CPR;APSEN;3;1;3;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 32,00 ; R$ 95,34 ;;Elisete;0;0;60;60;2;0;0;2;2;23
COMPRA SEMANAL;139968;NEBACETIN POM.15 GR;HYPERA;1;1;1;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 15,00 ; R$ 15,40 ;Livre;Andrew;20;175;60;30;18;12;105;16;90;149
COMPRA SEMANAL;140214;CILOSTAZOL 100MG C/30CP EUROFA;EUROFARMA;6;1;6;21/05/2024;S3;-;Mafra - LDA;1002; R$ 1,00 ; R$ 6,00 ;;Alessandro;0;0;60;30;3;0;0;3;4;35
COMPRA SEMANAL;140641;TYLENOL 750MG CX C/20CPR;J&J;67;36;72;21/05/2024;S3;-;Mafra - RPO;1001; R$ 22,00 ; R$ 1.481,37 ;Livre;Elisete;4;4;60;30;52;7;7;26;48;28
COMPRA SEMANAL;140641;TYLENOL 750MG CX C/20CPR;J&J;92;36;108;21/05/2024;S3;-;Mafra - DF;1009; R$ 22,00 ; R$ 2.034,12 ;Livre;Elisete;9;9;60;30;78;24;24;39;77;30
COMPRA SEMANAL;140641;TYLENOL 750MG CX C/20CPR;J&J;7;36;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 22,00 ; R$ 154,77 ;;Elisete;5;5;60;30;6;1;1;3;5;25
COMPRA SEMANAL;140641;TYLENOL 750MG CX C/20CPR;J&J;15;36;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 22,00 ; R$ 331,65 ;Livre;Elisete;3;3;60;30;12;1;1;6;10;25
COMPRA SEMANAL;142493;HYFREN (EPINEFRINA) 1MG/ML CX C/100 AMP 1ML;HYPOFARMA;17;12;12;21/05/2024;S3;-;Mafra - RPO;1001; R$ 107,00 ; R$ 1.819,00 ;Livre;Alessandro;1;1;60;30;32;1;1;4;14;13
COMPRA SEMANAL;142493;HYFREN (EPINEFRINA) 1MG/ML CX C/100 AMP 1ML;HYPOFARMA;10;12;12;21/05/2024;S3;-;Mafra - LDA;1002; R$ 107,00 ; R$ 1.070,00 ;Livre;Alessandro;0;0;60;30;20;0;0;2;8;11
COMPRA SEMANAL;142493;HYFREN (EPINEFRINA) 1MG/ML CX C/100 AMP 1ML;HYPOFARMA;45;12;48;21/05/2024;S3;-;Mafra - DF;1009; R$ 107,00 ; R$ 4.815,00 ;Livre;Alessandro;1;1;60;30;84;2;2;10;37;13
COMPRA SEMANAL;142493;HYFREN (EPINEFRINA) 1MG/ML CX C/100 AMP 1ML;HYPOFARMA;16;12;12;21/05/2024;S3;-;Mafra - REC;1010; R$ 107,00 ; R$ 1.712,00 ;Livre;Alessandro;0;0;60;30;31;0;0;4;12;12
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;53;1;53;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 555,00 ; R$ 29.427,19 ;Livre;Bruna;0;0;60;60;160;1;1;61;35;7
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;42;1;42;21/05/2024;S3;-;Mafra - RPO;1001; R$ 555,00 ; R$ 23.319,66 ;Livre;Bruna;0;0;60;60;160;1;1;61;35;7
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;9;1;9;21/05/2024;S3;-;Mafra - LDA;1002; R$ 555,00 ; R$ 4.997,07 ;Livre;Bruna;0;34;60;60;27;0;31;10;30;33
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;59;1;59;21/05/2024;S3;-;Mafra - REC;1010; R$ 555,00 ; R$ 32.758,57 ;Livre;Bruna;0;0;60;60;99;0;0;38;21;6
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;48;1;48;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 555,00 ; R$ 26.651,04 ;Livre;Bruna;2;11;60;60;150;12;53;57;77;15
COMPRA SEMANAL;142615;SUVERSADEX (SUGAMADEX) 100MG/ML CX C/10 F/A 2ML;DR REDDY´S;33;1;33;21/05/2024;S3;-;Mafra - RJ;1023; R$ 555,00 ; R$ 18.322,59 ;Livre;Bruna;2;11;60;60;150;12;53;57;77;15
COMPRA SEMANAL;142638;MENOPUR 75 UI CX C/5 FRA + 5 AMP C/DIL;FERRING;3;1;3;21/05/2024;S3;-;Mafra - DF;1009; R$ 603,00 ; R$ 1.809,72 ;Livre;Elisete;0;0;60;40;1;0;0;1;2;60
COMPRA SEMANAL;142852;CLORETO DE SODIO P/IRRIGACAO CX C/8 BOLSAS 2000ML;BAXTER;157;1;157;21/05/2024;S3;-;Mafra - LDA;1002; R$ 67,00 ; R$ 10.562,96 ;;Teresa;0;0;60;60;52;0;0;52;105;60
COMPRA SEMANAL;143318;ZEMAIRA 1000 MG CX C/1 FRA + DIL 20ML (G);CSL;7;1;7;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 876,00 ; R$ 6.131,51 ;;Andrew;0;20;60;60;3;0;2;3;7;65
COMPRA SEMANAL;143318;ZEMAIRA 1000 MG CX C/1 FRA + DIL 20ML (G);CSL;15;1;15;21/05/2024;S3;29;Mafra - LDA;1009->1002; R$ 876,00 ; R$ 13.138,95 ;;Andrew;5;5;60;60;6;1;1;6;10;50
COMPRA SEMANAL;143472;CARBOPLATINA (GEN) 10MG/ML FRA 15ML;ACCORD;343;108;324;21/05/2024;S3;-;Mafra - RPO;1001; R$ 30,00 ; R$ 10.290,00 ;Livre;Andrew;11;29;60;60;189;72;180;144;379;60
COMPRA SEMANAL;143472;CARBOPLATINA (GEN) 10MG/ML FRA 15ML;ACCORD;45;108;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 30,00 ; R$ 1.350,00 ;Livre;Andrew;0;28;60;60;24;0;22;18;49;61
COMPRA SEMANAL;143472;CARBOPLATINA (GEN) 10MG/ML FRA 15ML;ACCORD;21;108;0;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 30,00 ; R$ 630,00 ;;Andrew;0;27;60;60;11;0;10;9;22;61
COMPRA SEMANAL;143474;IFOSFAMIDA (GEN) 1G EV PO LIOF C/1 F/A (G);EUROFARMA ONCO;12;1;12;21/05/2024;S3;-;Mafra - RPO;1001; R$ 52,00 ; R$ 624,00 ;Livre;Andrew;19;19;60;30;31;20;20;4;28;27
COMPRA SEMANAL;143474;IFOSFAMIDA (GEN) 1G EV PO LIOF C/1 F/A (G);EUROFARMA ONCO;4;1;4;21/05/2024;S3;-;Mafra - LDA;1002; R$ 52,00 ; R$ 208,00 ;Livre;Andrew;29;29;60;30;21;20;20;3;21;30
COMPRA SEMANAL;143474;IFOSFAMIDA (GEN) 1G EV PO LIOF C/1 F/A (G);EUROFARMA ONCO;3;1;3;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 52,00 ; R$ 156,00 ;Livre;Andrew;8;8;60;30;4;1;1;1;3;26
COMPRA SEMANAL;143531;PLEXEDEN (PEMETREXEDE) 500MG CX C/1 FRA;BERGAMO;63;45;45;21/05/2024;S3;-;Mafra - RPO;1001; R$ 210,00 ; R$ 13.230,00 ;Livre;Alessandro;0;0;60;60;49;0;0;49;14;9
COMPRA SEMANAL;143531;PLEXEDEN (PEMETREXEDE) 500MG CX C/1 FRA;BERGAMO;2;45;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 210,00 ; R$ 420,00 ;Livre;Alessandro;0;0;60;60;2;0;0;2;0;7
COMPRA SEMANAL;143531;PLEXEDEN (PEMETREXEDE) 500MG CX C/1 FRA;BERGAMO;2;45;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 210,00 ; R$ 420,00 ;;Alessandro;0;0;60;60;2;0;0;2;0;7
COMPRA SEMANAL;143567;CORAMENT 9MG CX C/30 CPR REV;FERRING;4;1;4;21/05/2024;S3;27;Mafra - RPO;1009->1001; R$ 453,00 ; R$ 1.812,80 ;Livre;Elisete;0;0;60;40;2;0;0;1;3;48
COMPRA SEMANAL;143567;CORAMENT 9MG CX C/30 CPR REV;FERRING;2;1;2;21/05/2024;S3;-;Mafra - LDA;1002; R$ 453,00 ; R$ 906,44 ;Livre;Elisete;0;0;60;40;1;0;0;1;2;45
COMPRA SEMANAL;143572;CRISCY (C5) 12UI CX C/1 FRA + 1 FRA DIL (G);CRISTALIA;9;60;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 117,00 ; R$ 1.052,10 ;Livre;Alessandro;0;0;60;60;3;0;0;3;6;63
COMPRA SEMANAL;143572;CRISCY (C5) 12UI CX C/1 FRA + 1 FRA DIL (G);CRISTALIA;14;60;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 117,00 ; R$ 1.636,60 ;Livre;Alessandro;0;0;60;60;11;0;0;11;3;8
COMPRA SEMANAL;143572;CRISCY (C5) 12UI CX C/1 FRA + 1 FRA DIL (G);CRISTALIA;94;60;120;21/05/2024;S3;-;Mafra - DF;1009; R$ 117,00 ; R$ 10.988,60 ;Livre;Alessandro;0;0;60;60;73;0;0;73;21;9
COMPRA SEMANAL;143786;SAPHNELO 150MG/ML FRA 2ML (G);ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - RPO;1001; R$ 4.467,00 ; R$ 4.467,24 ;;Byanca;0;0;60;30;1;0;0;1;0;14
COMPRA SEMANAL;143786;SAPHNELO 150MG/ML FRA 2ML (G);ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - LDA;1002; R$ 4.467,00 ; R$ 4.467,24 ;;Byanca;0;30;60;30;1;0;1;1;1;36
COMPRA SEMANAL;144064;FYCOMPA (B1) 4MG CX C/28 CPR;UNITED;4;1;4;21/05/2024;S3;-;Mafra - RPO;1001; R$ 458,00 ; R$ 1.833,80 ;Livre;Bruna;0;23;60;60;4;0;3;0;7;50
COMPRA SEMANAL;144064;FYCOMPA (B1) 4MG CX C/28 CPR;UNITED;3;1;3;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 458,00 ; R$ 1.375,35 ;;Bruna;0;30;60;60;3;0;3;0;6;57
COMPRA SEMANAL;144186;POLIMIXINA B (GEN) 500.000UI PO CX C/5 FRA;BLAU;17;108;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 50,00 ; R$ 850,00 ;;Alessandro;0;0;60;50;19;0;0;5;12;19
COMPRA SEMANAL;144186;POLIMIXINA B (GEN) 500.000UI PO CX C/5 FRA;BLAU;77;108;108;21/05/2024;S3;-;Mafra - DF;1009; R$ 50,00 ; R$ 3.850,00 ;Livre;Alessandro;0;0;60;50;85;0;0;21;56;20
COMPRA SEMANAL;144244;COPAXONE 40 MG/ML CX C/12 SER PREENC 1ML (G);TEVA;2;1;2;21/05/2024;S3;-;Mafra - LDA;1002; R$ 4.878,00 ; R$ 9.756,08 ;Livre;Andrew;30;30;60;40;1;1;1;1;2;58
COMPRA SEMANAL;144244;COPAXONE 40 MG/ML CX C/12 SER PREENC 1ML (G);TEVA;2;1;2;21/05/2024;S3;28;Mafra - CTL;1009->1003; R$ 4.878,00 ; R$ 9.755,78 ;Livre;Andrew;0;40;60;40;3;0;4;2;5;45
COMPRA SEMANAL;144244;COPAXONE 40 MG/ML CX C/12 SER PREENC 1ML (G);TEVA;2;1;2;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 4.878,00 ; R$ 9.755,78 ;Livre;Andrew;30;30;60;40;1;1;1;1;2;58
COMPRA SEMANAL;144246;TEVAOXALI (OXALIPLATINA) 200MG INJ F/A 40ML (G);TEVA;25;1;25;21/05/2024;S3;-;Mafra - RJ;1023; R$ 270,00 ; R$ 6.750,00 ;Livre;Andrew;2;2;60;40;53;4;4;4;25;14
COMPRA SEMANAL;144299;HIDROXIUREIA (GEN) 500MG C/100 CAPS;BLAU;26;20;20;21/05/2024;S3;-;Mafra - RPO;1001; R$ 135,00 ; R$ 3.510,00 ;Livre;Alessandro;9;9;60;50;24;7;7;23;10;12
COMPRA SEMANAL;144299;HIDROXIUREIA (GEN) 500MG C/100 CAPS;BLAU;552;20;560;21/05/2024;S3;-;Mafra - LDA;1002; R$ 135,00 ; R$ 74.520,00 ;Livre;Alessandro;0;0;60;50;559;0;0;286;266;14
COMPRA SEMANAL;144299;HIDROXIUREIA (GEN) 500MG C/100 CAPS;BLAU;3;20;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 135,00 ; R$ 405,00 ;Livre;Alessandro;0;0;60;50;1;0;0;1;2;61
COMPRA SEMANAL;144299;HIDROXIUREIA (GEN) 500MG C/100 CAPS;BLAU;50;20;60;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;;Alessandro;0;0;60;50;19;0;0;18;32;50
COMPRA SEMANAL;144368;TYLEX (A2) 30MG + 500MG CX C/12 CPR;CELLERA;87;70;70;21/05/2024;S3;-;Mafra - RPO;1001; R$ 25,00 ; R$ 2.163,69 ;Livre;Elisete;0;31;60;30;136;0;140;90;137;30
COMPRA SEMANAL;144368;TYLEX (A2) 30MG + 500MG CX C/12 CPR;CELLERA;5;70;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 26,00 ; R$ 127,60 ;;Elisete;0;0;60;30;4;0;0;3;2;13
COMPRA SEMANAL;144368;TYLEX (A2) 30MG + 500MG CX C/12 CPR;CELLERA;42;70;70;21/05/2024;S3;-;Mafra - DF;1009; R$ 23,00 ; R$ 986,58 ;Livre;Elisete;0;0;60;30;30;0;0;21;21;21
